id,vgi_id,name,slug,type,games_developed,games_released,games_unreleased,revenue_sum,revenue_median,revenue_avg,self_published,indie,action,casual,adventure,simulation,strategy,rpg,mmo,racing,sports,country_name
28561,,Blind Squirrel,blind-squirrel,30,2,2,0,70665962,35332981,35332981,0,0,100,0,0,0,0,100,0,0,0,
156,,YAGER,yager,30,3,3,0,69042202,0,23014067,1,0,100,0,33,0,0,0,67,0,0,
24360,,Shiver,shiver,30,1,1,0,68366203,68366203,68366203,0,0,100,0,0,0,0,0,0,0,0,
9422,,Landfall,landfall,30,9,9,0,68066219,4223433,7562913,8,100,89,11,22,22,22,0,0,22,0,
1087,,Expansive Worlds,expansive-worlds,30,4,4,0,67872769,32371127,16968192,2,0,50,25,100,100,0,0,0,0,75,Sweden
29707,,Boneloaf,boneloaf,30,1,1,0,67686644,67686644,67686644,1,100,100,100,100,100,0,0,0,0,0,United Kingdom
3700300,,Rocket Science,rocket-science,30,1,1,0,67686644,67686644,67686644,0,100,100,100,100,100,0,0,0,0,0,
29877,,Vigil Games,vigil-games,30,3,3,0,67670574,23806679,22556858,0,0,100,0,100,0,0,67,0,0,0,United States
30789,,Undead Labs,undead-labs,30,4,4,1,67134507,26244015,16783627,0,0,100,20,40,60,20,80,0,0,0,United States
6653,,Slightly Mad Studios,slightly-mad-studios,30,8,8,0,66885082,2395478,8360635,2,0,13,0,0,25,0,0,0,100,25,United Kingdom
30372,,Realmforge Studios,realmforge-studios,30,11,11,0,66516880,1563867,6046989,0,0,27,0,18,64,91,36,0,0,0,Germany
10,,SEGA,sega,10,24,24,2,66132468,3373890,2755520,25,4,65,12,12,8,8,15,4,4,12,Japan
184224,,MINT ROCKET,mint-rocket,30,1,1,0,65170390,65170390,65170390,1,0,0,100,100,100,0,100,0,0,0,
8302,,Monomi Park,monomi-park,30,2,2,0,64468549,32234275,32234275,2,100,100,50,100,100,0,0,0,0,0,United States
6432,,Toadman Interactive,toadman-interactive,30,4,4,1,64389662,782014,16097416,3,20,100,20,60,0,40,20,40,0,20,Sweden
29211,,Piranha Bytes,piranha-bytes,30,8,8,0,64115780,7521841,8014473,0,0,63,0,25,0,0,100,0,0,0,Germany
7035,,RuneStorm,runestorm,30,4,4,0,63238112,1203376,15809528,3,100,25,0,0,75,25,0,0,0,0,
19402,,Crate Entertainment,crate-entertainment,20,2,2,0,63062439,31531220,31531220,2,100,50,0,50,50,50,50,0,0,0,United States
5397,,Digitalmindsoft,digitalmindsoft,30,6,6,0,62844878,5396559,10474146,2,17,67,0,0,67,100,0,0,0,0,Germany
13026,,Artplant,artplant,30,4,4,0,62578885,41484,15644721,2,25,100,0,25,25,50,25,50,25,25,Norway
27408,,Red Dot Games,red-dot-games,30,7,7,0,61115874,1472169,8730839,1,0,14,0,0,100,0,14,0,71,0,Poland
20024,,Chucklefish,chucklefish,20,3,3,1,60952405,2132338,20317468,4,75,25,25,25,25,50,50,0,0,0,
6552785,,TVGS,tvgs,30,1,1,0,60494344,60494344,60494344,1,100,100,0,0,100,100,0,0,0,0,
14658,,Eleventh Hour Games,eleventh-hour-games,30,2,2,0,60437077,60419919,30218539,2,50,50,0,100,0,50,100,0,0,0,
20981,,Keen Software House,keen-software-house,20,5,5,0,60315613,1474072,12063123,5,100,100,0,20,80,60,20,0,0,0,Czech Republic
26393,,Sonic Team,sonic-team,30,7,7,1,60141267,3245603,8591610,0,0,75,38,63,0,0,0,0,13,0,Japan
15030,,Triumph Studios,triumph-studios,30,9,9,0,59898836,1148249,6655426,0,0,0,0,0,0,67,78,0,0,0,Netherlands
11499,,WOLCEN Studio,wolcen-studio,20,2,2,1,58983041,29491521,29491521,2,67,100,0,67,0,0,67,0,0,0,France
1366,,Eugen Systems,eugen-systems,30,9,9,0,58029214,5874811,6447690,6,67,56,0,0,67,78,0,0,0,0,France
17533,,Tuxedo Labs,tuxedo-labs,30,1,1,0,55415930,55415930,55415930,1,100,100,0,0,100,100,0,0,0,0,Sweden
18929,,Milestone S.r.l.,milestone-s-r-l,30,46,46,2,55219944,837636,1200434,46,0,2,0,2,79,0,0,0,100,94,Italy
17141,,inXile Entertainment,inxile-entertainment,30,13,13,1,55088629,779523,4237587,11,21,43,0,43,0,36,79,0,0,0,United States
1771187,,"Blizzard Entertainment, Inc.",blizzard-entertainment-inc,10,2,2,0,54871219,54871219,27435610,2,0,100,0,0,0,0,50,0,0,0,
24449,,Massive Monster,massive-monster,30,3,3,0,54275514,577165,18091838,0,100,100,0,100,0,33,33,0,0,0,
187313,,Striking Distance Studios,striking-distance-studios,30,2,2,0,52428319,26214160,26214160,0,0,100,0,50,0,0,0,0,0,0,United States
5256,,NeoCoreGames,neocoregames,30,14,14,0,52182245,1100986,3727303,9,50,50,0,50,0,57,86,0,0,0,
43154,,Sledgehammer,sledgehammer,30,1,1,0,51217059,51217059,51217059,0,0,0,0,0,0,0,0,0,0,0,
32445,,Harebrained Schemes,harebrained-schemes,30,6,6,0,50486481,6710574,8414414,0,67,33,0,100,0,83,67,0,0,0,United States
11097,,Idea Factory,idea-factory,30,49,49,3,50433531,534779,1029256,2,0,31,8,50,10,42,75,0,0,0,Japan
16008,,System Era Softworks,system-era-softworks,20,1,1,1,50155785,50155785,50155785,1,50,50,0,100,0,0,0,0,0,0,United States
28472,,Tarsier Studios,tarsier-studios,30,2,2,1,49942671,24971336,24971336,0,0,0,0,100,0,0,0,0,0,0,Sweden
17392,,Ninja Kiwi,ninja-kiwi,30,11,11,1,49446830,24723415,4495166,12,8,75,17,0,0,75,25,0,0,0,New Zealand
22135,,Playdead,playdead,20,2,2,0,49348013,24674007,24674007,2,100,100,0,100,0,0,0,0,0,0,Denmark
26204,,Nihon Falcom,nihon-falcom,30,40,40,5,48664923,859135,1216623,0,2,51,2,24,0,0,100,0,0,0,Japan
12965,,Crowbar Collective,crowbar-collective,30,1,1,1,48622438,48622438,48622438,1,50,100,0,50,0,0,0,0,0,0,
15649,,Cyanide Studio,cyanide-studio,30,36,36,3,48615432,517647,1350429,3,0,15,18,15,51,46,13,3,18,62,France
101624,,TheLiquidHorse,theliquidhorse,30,1,1,0,48546359,48546359,48546359,0,0,100,0,0,0,0,0,100,0,0,
1742067,,SgtOkiDoki,sgtokidoki,30,1,1,0,48546359,48546359,48546359,1,0,100,0,0,0,0,0,100,0,0,
1742068,,Vilaskis,vilaskis,30,1,1,0,48546359,48546359,48546359,0,0,100,0,0,0,0,0,100,0,0,
14403,,Starbreeze Studios,starbreeze-studios,30,6,6,0,48540546,1459128,8090091,1,17,83,0,50,0,17,33,0,0,0,Sweden
26065,,Mouldy Toof Studios,mouldy-toof-studios,30,3,3,0,48282647,18184644,16094216,0,100,67,0,67,67,67,0,0,0,0,United Kingdom
1639223,,LocalThunk,localthunk,30,1,1,0,48121621,48121621,48121621,0,100,0,100,0,0,100,0,0,0,0,Canada
2528,,Mundfish,mundfish,30,2,2,0,47919409,47897780,23959705,1,0,100,0,100,0,0,50,0,0,0,Cyprus
2858,,SUPERHOT Team,superhot-team,30,3,3,0,47879913,13707467,15959971,3,100,100,0,0,0,0,0,0,0,0,Poland
4543035,,Mega Crit,mega-crit,30,1,1,1,47873007,47873007,47873007,2,100,0,0,0,0,100,0,0,0,0,
15112,,Empyrean,empyrean,30,4,4,2,47760958,29702,11940240,2,100,50,83,33,67,0,0,0,0,0,Poland
504274,,HEXWORKS,hexworks,30,1,1,0,47716584,47716584,47716584,0,0,100,0,100,0,0,100,0,0,0,
15799,,Petroglyph,petroglyph,30,15,15,1,47342208,1045912,3156147,9,56,44,0,6,31,94,6,6,0,0,
384,,tobyfox,tobyfox,30,1,1,1,47207950,47207950,47207950,2,100,0,0,0,0,0,100,0,0,0,United States
24128,,Sumo Digital,sumo-digital,30,13,13,0,47191621,1118794,3630125,0,23,31,31,38,8,0,8,15,38,8,United Kingdom
32112,,Lucas Pope,lucas-pope,30,2,2,0,46813057,23406529,23406529,0,100,0,0,100,0,0,0,0,0,0,
2999569,,"MADFINGER Games, a.s.",madfinger-games-a-s,30,1,1,0,46610482,46610482,46610482,1,0,100,0,100,0,0,0,100,0,0,
31628,,Mimimi Games,mimimi-games,30,5,5,0,46545967,3939970,9309193,1,60,20,0,20,0,80,20,0,0,0,Germany
1469,,Dovetail Games,dovetail-games,30,16,16,0,46397059,3355908,2899816,5,0,0,19,0,100,13,0,0,0,31,United Kingdom
8512,,Eko Software,eko-software,30,15,15,0,46382173,220259,3092145,3,13,47,7,33,27,0,33,0,0,40,France
15150,,Triternion,triternion,20,1,1,0,46328073,46328073,46328073,1,100,100,0,0,0,0,0,0,0,0,
33637,,10 Chambers,10-chambers,30,1,1,1,46219781,46219781,46219781,2,0,100,0,0,0,0,0,0,0,0,
16186,,Gamepires,gamepires,30,3,3,0,46205478,3982960,15401826,0,33,100,0,33,0,0,0,33,67,33,Croatia
24910,,Dennaton Games,dennaton-games,30,3,3,0,46160367,23080184,15386789,0,67,67,0,0,0,0,0,0,0,0,Sweden
6884,,United Front Games,united-front-games,30,3,3,0,46078020,45341507,15359340,1,0,100,0,67,0,0,0,0,33,0,Canada
6835,,Deck13,deck13,30,13,13,0,46077485,126114,3544422,4,15,54,0,69,0,0,54,0,0,0,
7911,,Beamdog,beamdog,30,7,7,0,45568486,4665599,6509784,6,0,14,0,71,0,14,71,0,0,0,Canada
20023,,ONE MORE LEVEL,one-more-level,30,7,7,0,45195385,311175,6456484,2,43,71,14,43,14,29,0,0,0,0,Poland
13550,,SNK CORPORATION,snk-corporation,30,25,25,1,45010331,210917,1800413,26,0,92,12,0,4,8,12,0,0,12,Japan
31421,,Supermassive Games,supermassive-games,30,9,9,2,44761494,4916549,4973499,1,0,27,0,100,0,0,0,0,0,0,United Kingdom
5780,,Pathea Games,pathea-games,30,7,7,2,44006859,9710603,6286694,8,100,33,89,56,67,22,44,0,0,22,United States
6682759,,Ironclad Games Corporation,ironclad-games-corporation,30,3,3,0,43564722,6928280,14521574,0,67,33,0,0,67,100,0,0,0,0,
24859,,Limbic Entertainment,limbic-entertainment,30,4,4,0,43417194,4906446,10854299,0,0,0,25,0,50,100,50,0,0,0,Germany
27193,,FakeFish,fakefish,30,1,1,1,42736570,42736570,42736570,0,100,100,0,50,100,50,0,0,0,0,Finland
31317,,Undertow Games,undertow-games,30,2,2,0,42736570,42736570,21368285,0,50,50,0,0,50,100,0,0,0,0,Finland
14290,,Stress Level Zero,stress-level-zero,30,5,5,0,42231873,1740944,8446375,5,80,80,40,80,40,0,0,0,0,0,
32236,,Mobius Digital,mobius-digital,30,1,1,0,42145237,42145237,42145237,0,0,100,0,100,0,0,0,0,0,0,United States
822,,Ndemic Creations,ndemic-creations,30,3,3,1,42073381,21036691,14024460,4,50,0,50,0,75,100,0,0,0,0,United Kingdom
5371,,Motion Twin,motion-twin,20,2,2,0,41617368,20808684,20808684,2,100,100,0,50,0,0,0,0,0,0,France
283,,CI Games,ci-games,20,6,6,0,41440460,3959471,6906743,6,0,100,0,0,0,0,17,0,0,0,Poland
4217,,Abstraction Games,abstraction-games,30,13,13,0,41392893,807748,3184069,1,8,54,0,54,0,0,0,0,0,0,Netherlands
22680,,"PopCap Games, Inc.",popcap-games-inc,30,25,25,0,41303032,82247,1652121,23,0,4,92,0,0,12,4,0,0,0,
7054,,Thunder Lotus Games,thunder-lotus-games,30,3,3,0,41193865,13551233,13731288,3,100,67,0,100,33,0,0,0,0,0,
30039,,Compile Heart,compile-heart,30,26,26,3,40656426,862883,1563709,0,0,48,10,21,7,41,83,0,0,0,Japan
3201,,ACQUIRE Corp.,acquire-corp,30,22,22,2,40406309,60032,1836650,6,17,54,8,33,0,25,54,0,0,0,Japan
32251,,Urban Games,urban-games,30,3,3,0,40223985,12912234,13407995,0,67,0,67,0,100,33,0,0,0,0,Switzerland
25663,,Slipgate Ironworks,slipgate-ironworks,30,9,9,4,40120409,380857,4457823,0,38,100,0,31,0,15,31,0,0,0,Denmark
17343,,IllFonic,illfonic,30,9,9,0,39896835,2810808,4432982,1,11,100,0,22,0,0,0,0,0,0,United States
30294,,Spiders,spiders,30,8,8,0,39091936,3077048,4886492,0,0,75,0,25,0,0,100,0,0,0,France
19284,,3D Realms,3d-realms,30,12,12,0,38901051,9434,3241754,4,0,100,0,17,0,0,0,0,0,0,United States
30149,,Pugstorm,pugstorm,30,3,3,1,38833265,55511,12944422,0,75,75,50,75,0,25,75,0,0,0,
5718,,Ivory Tower,ivory-tower,30,2,2,0,38620380,19310190,19310190,1,50,50,50,0,0,0,50,50,50,0,France
38970,,semiwork,semiwork,30,2,2,0,38616923,19308462,19308462,2,50,100,0,50,0,0,0,0,0,0,Sweden
30493,,Dodge Roll,dodge-roll,30,3,3,1,38577183,19288592,12859061,0,75,100,0,100,0,0,0,0,0,0,United States
20812,,Chromatic Games,chromatic-games,30,4,4,1,38487394,3329948,9621849,5,80,100,0,40,0,60,100,0,0,0,
3919,,Planetary Annihilation Inc,planetary-annihilation-inc,30,2,2,0,38437842,18923445,19218921,2,50,50,0,0,0,100,0,0,0,0,United States
27401,,Yuzusoft,yuzusoft,30,5,5,0,38375096,4576148,7675019,0,0,0,100,100,20,0,0,0,0,0,
12426,,RocketWerkz,rocketwerkz,30,4,4,0,37958124,2311122,9489531,4,75,100,0,25,50,50,0,0,0,0,New Zealand
26289,,Team Bondi,team-bondi,30,1,1,0,37646855,37646855,37646855,0,0,0,0,100,0,100,0,0,0,0,Australia
10299,,WB Games,wb-games,20,1,1,0,37341491,37341491,37341491,0,0,100,0,100,0,0,0,0,0,0,United States
19069,,AIHASTO,aihasto,30,6,6,0,37294431,30938,6215739,1,100,17,0,100,17,0,33,0,0,0,
17581,,All in! Games,all-in-games,30,3,3,0,37288003,278724,12429334,0,67,100,0,0,0,0,0,0,0,0,Poland
6862,,Creepy Jar,creepy-jar,30,1,1,1,37234659,37234659,37234659,2,100,100,0,100,100,0,0,0,0,0,
8680,,Daniel Mullins Games,daniel-mullins-games,30,4,4,1,37063298,1164613,9265825,3,100,20,0,60,0,20,0,0,0,0,Canada
4092,,Streum On Studio,streum-on-studio,30,4,4,0,36904632,6848083,9226158,1,25,100,0,75,0,0,25,0,0,0,France
3364,,Innersloth,innersloth,30,2,2,0,36749809,18374905,18374905,2,0,0,100,0,0,0,0,0,0,0,United States
28663,,Free Lives,free-lives,30,7,7,2,36578175,3381472,5225454,0,78,89,33,22,0,11,0,0,0,11,
30004,,The Creative Assembly,the-creative-assembly,20,3,3,1,36564760,36300904,12188253,0,0,0,0,0,0,75,0,0,0,0,United Kingdom
15693,,Joey Drew Studios,joey-drew-studios,30,3,3,2,36419620,8026569,12139873,5,80,100,20,100,0,40,20,0,0,0,United States
2128,,Egosoft,egosoft,30,10,10,0,36281863,480661,3628186,10,0,60,0,0,80,70,0,0,0,0,Germany
23684,,Ghost Town Games Ltd.,ghost-town-games-ltd,30,2,2,1,36218296,18109148,18109148,0,67,100,67,33,33,0,0,0,0,0,
17719,,Crema,crema,30,4,4,0,36157757,1831078,9039439,2,75,50,25,25,0,0,75,25,0,0,
26933,,Deck Nine,deck-nine,30,5,5,0,36093568,4670964,7218714,0,0,80,0,100,0,0,20,0,0,0,United States
29544,,Dambuster Studios,dambuster-studios,30,2,2,0,35944432,17972216,17972216,0,0,100,0,100,0,0,0,0,0,0,
9615,,ProjectMoon,projectmoon,30,3,3,0,35755020,17877510,11918340,3,67,33,0,0,33,67,67,0,0,0,South Korea
26455,,ArtPlay,artplay,30,1,1,0,34856755,34856755,34856755,0,0,100,0,100,0,0,100,0,0,0,Japan
4618,,Teyon,teyon,30,10,10,1,34824242,75094,3482424,1,27,73,27,36,18,0,9,0,27,27,Poland
3,,Konami Digital Entertainment,konami-digital-entertainment,20,12,12,0,34804030,0,2900336,12,0,17,8,8,8,17,0,0,0,75,Japan
28187,,Airship Syndicate,airship-syndicate,30,4,4,0,34780570,7734893,8695143,0,50,50,0,50,0,0,75,0,0,0,United States
17133,,Blackmill Games,blackmill-games,30,3,3,0,34770246,7176733,11590082,0,100,100,0,0,100,100,0,100,0,0,Netherlands
17751,,Antimatter Games,antimatter-games,30,1,1,1,34606364,34606364,34606364,0,0,100,0,50,50,50,0,50,0,0,United Kingdom
24262,,The Game Kitchen,the-game-kitchen,30,6,6,1,34250829,413614,5708472,1,71,43,14,86,14,29,14,0,0,0,Spain
16204,,Youthcat Studio,youthcat-studio,30,2,2,0,34166206,17083103,17083103,1,100,50,50,50,50,50,0,0,0,0,
22718,,"OMOCAT, LLC",omocat-llc,30,1,1,0,34054509,34054509,34054509,1,100,0,0,100,0,0,100,0,0,0,
20087,,Axolot Games,axolot-games,20,1,1,0,33902993,33902993,33902993,1,100,100,0,100,100,0,0,0,0,0,Sweden
17248,,DotEmu,dotemu,30,20,20,1,33845198,188408,1692260,8,14,76,10,24,0,19,14,0,0,10,France
28351,,DoubleDutch Games,doubledutch-games,30,1,1,0,33800729,33800729,33800729,0,100,100,100,0,0,0,0,0,100,100,Netherlands
5682,,Shining Rock Software LLC,shining-rock-software-llc,30,1,1,0,33710308,33710308,33710308,1,100,0,0,0,100,100,0,0,0,0,
1444,,Running With Scissors,running-with-scissors,30,4,4,1,33608047,7343079,8402012,4,80,100,0,60,0,0,0,0,0,0,United States
29560,,Big Huge Games,big-huge-games,30,3,3,0,33037725,11757907,11012575,0,0,67,0,0,33,33,67,0,0,0,United States
8413,,Clever Endeavour Games,clever-endeavour-games,30,1,1,1,32734920,32734920,32734920,2,100,100,100,0,0,0,0,0,50,0,Canada
45639,,Tiburon,tiburon,30,4,4,0,32595773,5211679,8148943,0,0,0,25,0,100,75,0,0,0,100,
30686,,Radical Entertainment,radical-entertainment,30,2,2,0,32556819,16278410,16278410,0,0,100,0,100,0,0,0,0,0,0,Canada
25008,,The Coalition,the-coalition,30,2,2,1,32458715,16229358,16229358,0,0,67,0,67,0,33,0,0,0,0,Canada
94971,,Duoyi Games,duoyi-games,30,1,1,0,32436690,32436690,32436690,1,100,100,0,100,0,0,100,0,0,0,
8188,,Lo-Fi Games,lo-fi-games,20,1,1,0,32266603,32266603,32266603,1,100,100,0,0,100,100,100,0,0,0,United Kingdom
12585,,Blackbird Interactive,blackbird-interactive,30,6,6,1,32259832,6570897,5376639,1,0,29,0,0,43,71,0,0,0,0,Canada
38717,,Dread Hunger Team,dread-hunger-team,30,1,1,0,32125182,0,32125182,0,100,100,0,100,0,0,0,0,0,0,
25708,,Two Point Studios,two-point-studios,30,3,3,0,32107868,4554029,10702623,0,100,0,67,0,100,67,0,0,0,0,United Kingdom
12367,,RedCandleGames,redcandlegames,30,3,3,0,32098896,11329219,10699632,3,100,33,0,100,0,0,0,0,0,0,
42997,,Telltale,telltale,30,16,16,0,32008610,216667,2000538,16,0,31,44,94,0,0,38,0,0,0,
24315,,High Voltage Software,high-voltage-software,30,5,5,0,31992934,4517318,6398587,0,0,80,0,20,0,0,0,0,0,0,United States
26162,,Tindalos Interactive,tindalos-interactive,30,6,6,0,31823794,4858413,5303966,0,17,33,17,0,17,100,0,0,0,0,France
32694,,5th Cell Media,5th-cell-media,30,2,2,0,31708830,15854415,15854415,0,0,50,100,100,0,100,0,0,0,0,
14855,,Frogwares,frogwares,30,19,19,1,31063754,176123,1634934,18,5,30,25,80,0,0,10,0,0,0,Ukraine
21871,,Render Cube,render-cube,30,1,1,0,31013753,31013753,31013753,0,100,100,0,100,100,0,100,0,0,0,
19760,,Nolla Games,nolla-games,30,1,1,0,30979501,30979501,30979501,1,100,100,0,100,100,0,100,0,0,0,Finland
40306,,Geometa,geometa,30,3,3,0,30726317,15300616,10242106,1,0,67,0,33,100,67,0,0,0,0,United Kingdom
10506,,Marvelous Inc.,marvelous-inc,30,19,19,3,30473413,557437,1603864,0,0,41,41,9,55,5,50,0,0,0,Japan
102529,,Siege Camp,siege-camp,30,2,2,1,30429361,15214681,15214681,3,67,67,0,0,0,67,33,67,0,0,Canada
31997,,CyberConnect2,cyberconnect2,30,5,5,2,30307550,996043,6061510,3,0,43,14,29,57,43,57,0,0,0,Japan
40237,,Philip,philip,30,2,2,0,30105408,15052704,15052704,1,50,50,0,100,0,0,50,0,0,0,
4533416,,Skog,skog,30,1,1,0,30105408,30105408,30105408,0,100,100,0,100,0,0,0,0,0,0,
4533417,,Zorro,zorro,30,1,1,0,30105408,30105408,30105408,0,100,100,0,100,0,0,0,0,0,0,
4533418,,Wilnyl,wilnyl,30,1,1,0,30105408,30105408,30105408,0,100,100,0,100,0,0,0,0,0,0,
4533420,,thePetHen,thepethen,30,1,1,0,30105408,30105408,30105408,0,100,100,0,100,0,0,0,0,0,0,
4421,,Robot Entertainment.,robot-entertainment,30,7,7,0,29960843,8354382,4280120,7,86,86,0,29,0,86,29,0,0,0,
15412,,Toylogic inc.,toylogic-inc,30,4,4,0,29877064,14938532,7469266,1,0,100,25,25,0,0,25,50,0,0,
26188,,IronOak Games,ironoak-games,30,2,2,0,29719392,14859696,14859696,0,100,0,0,100,0,100,100,0,0,0,Canada
9744,,Nightdive Studios,nightdive-studios,30,22,22,2,29714516,591794,1350660,17,4,92,4,46,0,0,8,0,0,0,United States
5091,,Pearl Abyss,pearl-abyss,30,5,5,1,29536130,29536130,5907226,4,0,67,0,50,33,50,83,83,0,0,South Korea
1514995,,Intercept Games,intercept-games,30,1,1,0,29448653,29448653,29448653,0,100,0,0,0,100,0,0,0,0,0,United States
24041,,Lionhead Studios,lionhead-studios,30,2,2,0,29446081,14723041,14723041,0,0,50,0,50,0,0,100,0,0,0,United Kingdom
5310,,Beat Games,beat-games,20,1,1,0,29424288,29424288,29424288,1,100,0,0,0,0,0,0,0,0,0,Czech Republic
12025,,Scott Cawthon,scott-cawthon,30,9,9,0,29165408,5057486,3240601,9,89,56,0,11,44,11,22,0,0,0,
26191,,Pine Studio,pine-studio,30,7,7,2,29154820,22997,4164974,4,56,11,78,89,33,0,0,0,11,0,Croatia
105521,,"Extremely OK Games, Ltd.",extremely-ok-games-ltd,30,2,2,1,28949042,14474521,14474521,1,100,100,0,67,0,0,33,0,0,0,
1746231,,Maddy Makes Games Inc.,maddy-makes-games-inc,30,2,2,0,28949042,14474521,14474521,2,100,100,0,50,0,0,0,0,0,0,
22374,,Digital Confectioners,digital-confectioners,30,2,2,0,28876637,28262904,14438319,2,100,100,0,0,0,0,0,0,0,0,New Zealand
5272099,,Another Axiom Inc.,another-axiom-inc,30,1,1,0,28558212,28558212,28558212,1,0,100,100,0,0,0,0,0,0,0,
50923,,Aurogon Shanghai,aurogon-shanghai,30,7,7,0,28534579,2881772,4076368,0,14,29,0,57,0,29,86,14,0,0,
15881,,Subset Games,subset-games,30,2,2,0,28496971,14248486,14248486,2,100,0,0,0,100,100,50,0,0,0,United States
23402,,"Thekla, Inc.",thekla-inc,30,2,2,0,28393151,14196576,14196576,2,100,50,0,100,0,0,0,0,0,0,
23794,,KAIKO,kaiko,30,4,4,0,28048791,3496704,7012198,0,0,75,0,50,0,0,75,0,0,0,Germany
24732,,上海烛龙信息科技有限公司,-,30,5,5,0,27973442,1478594,5594688,0,0,20,0,20,0,0,100,40,0,0,
21276,,Skybound Games,skybound-games,20,1,1,0,27927249,27927249,27927249,1,0,0,0,100,0,0,0,0,0,0,United States
38581,,Recreate Games,recreate-games,30,1,1,0,27907172,27907172,27907172,0,100,100,100,0,0,0,0,0,0,0,China
105799,,Florian Himsl,florian-himsl,30,2,2,2,27759897,13879949,13879949,0,50,50,0,75,0,0,25,0,0,0,
8637,,Galactic Cafe,galactic-cafe,30,2,2,0,27672150,27672150,13836075,2,100,0,0,100,0,0,0,0,0,0,United Kingdom
9921,,Neowiz,neowiz,30,6,6,0,27614102,13807051,4602350,3,0,100,50,33,0,0,33,33,17,17,South Korea
9254,,Amanita Design,amanita-design,30,9,9,1,27585838,1447131,3065093,10,100,0,80,100,0,0,0,0,0,0,Czech Republic
7429,,City Interactive ,city-interactive,30,5,5,0,27535101,841525,5507020,0,0,60,0,0,60,0,0,0,0,0,Poland
32152,,KT Racing,kt-racing,30,11,11,1,27525821,1431073,2502347,0,0,17,0,0,67,0,8,8,92,50,
891,,KADOKAWA,kadokawa,30,14,14,1,27523222,245662,1965944,0,13,7,0,0,13,7,40,0,0,0,
33388,,Gotcha Gotcha Games,gotcha-gotcha-games,30,30,30,0,27398665,9825,913289,23,30,37,17,17,0,0,40,0,0,0,
28799,,FuturLab,futurlab,30,4,4,2,27377097,13412518,6844274,1,67,50,33,33,50,17,0,0,0,0,United Kingdom
24861,,Yoji Ojima,yoji-ojima,30,6,6,0,27325488,512117,4554248,0,0,0,0,0,0,0,0,0,0,0,
28926,,SANDLOT,sandlot,30,3,3,0,26977186,8538947,8992395,0,0,100,0,0,0,0,0,0,0,0,
830294,,Warner Bros. Games Montréal,warner-bros-games-montr-al,30,1,1,0,26914155,26914155,26914155,0,0,100,0,100,0,0,100,0,0,0,
24276,,Shiny Shoe,shiny-shoe,30,5,5,1,26697484,4013917,5339497,1,17,0,0,50,0,50,17,0,0,0,United States
20979,,Pocketwatch Games,pocketwatch-games,30,5,5,0,26527151,49780,5305430,3,100,60,100,40,40,100,0,0,0,0,United States
9801,,The Farm 51,the-farm-51,30,7,7,0,26510132,1175750,3787162,2,43,100,0,43,14,0,29,0,0,0,Poland
2868,,Bossa Studios,bossa-studios,30,13,13,1,26491050,905048,2037773,7,64,71,21,43,57,0,7,7,0,7,United Kingdom
23808,,"Monolith Productions, Inc.",monolith-productions-inc,30,3,3,0,26452947,13226474,8817649,0,0,100,0,0,0,0,0,0,0,0,
264,,MAGES. Inc.,mages-inc,30,44,44,1,26306298,109404,597870,3,2,20,9,76,4,0,9,0,0,0,
25014,,Bugbear,bugbear,30,3,3,0,26258076,1421134,8752692,0,33,33,0,0,33,0,0,0,100,33,
28449,,Timegate,timegate,30,1,1,0,26242652,26242652,26242652,0,0,100,0,0,0,0,0,0,0,0,
6697,,Afterthought LLC,afterthought-llc,30,1,1,0,26218363,26218363,26218363,1,100,100,0,100,100,0,0,100,0,0,
107143,,Hidden Variable Studios,hidden-variable-studios,30,1,1,1,26116222,26116222,26116222,1,100,100,50,0,0,0,0,0,0,0,United States
35456,,adglobe,adglobe,30,3,3,0,26069516,6799220,8689839,0,33,67,0,0,33,0,67,0,0,0,Japan
